id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
JARID2	10	0.56511	0.78447	1.0	4089	3	0.077516	0.17161	0.42074	0.968647	3094	5	0.077516
GHR	10	0.56512	0.78448	1.0	4090	3	0.26305	0.27565	0.5581	1.0	3878	5	0.26305
UPF3B	10	0.5652	0.78453	1.0	4091	2	0.015601	0.93713	0.97228	1.0	6641	2	0.015601
HDLBP	10	0.56527	0.78456	1.0	4092	3	0.2117	0.098337	0.29026	0.904323	2284	5	0.2117
PAPOLA	10	0.5654	0.78463	1.0	4093	2	0.25144	0.002821	0.01683	0.419875	284	5	0.25144
FOSL1	10	0.56544	0.78465	1.0	4094	2	0.059451	0.13241	0.35961	0.940563	2720	4	0.059451
MAFF	10	0.5655	0.78468	1.0	4095	3	0.20137	0.19949	0.45937	0.993192	3292	5	0.20137
ACP1	10	0.56557	0.78472	1.0	4096	3	-0.073726	0.76884	0.90708	1.0	6047	3	-0.073726
INTS1	10	0.56578	0.78483	1.0	4097	2	0.17906	0.21343	0.4783	1.0	3397	5	0.17906
NUCB2	10	0.56593	0.78493	1.0	4098	2	0.02782	0.036553	0.14199	0.741474	1364	4	0.02782
NAP1L4	10	0.56604	0.78499	1.0	4099	3	0.19149	0.13796	0.37041	0.944021	2787	6	0.19149
TRO	10	0.56635	0.78517	1.0	4100	3	0.19457	0.16763	0.41522	0.968195	3053	4	0.19457
TMEM108	10	0.56669	0.78537	1.0	4101	1	0.28097	0.026581	0.10984	0.705782	1106	7	0.28097
TRIOBP	10	0.56683	0.78546	1.0	4102	3	0.34113	0.018248	0.081019	0.652139	879	5	0.34113
C6orf47	10	0.56688	0.78548	1.0	4103	2	0.43974	0.017674	0.079051	0.652139	853	7	0.43974
ZNF75A	10	0.56693	0.78551	1.0	4104	3	0.086026	0.23353	0.50457	1.0	3554	4	0.086026
TCEANC	10	0.56737	0.78576	1.0	4105	2	-0.015997	0.096729	0.28676	0.902775	2261	4	-0.015997
TMEM2	10	0.56762	0.78591	1.0	4106	3	0.048854	0.47745	0.74032	1.0	4946	4	0.048854
ARHGAP39	10	0.56778	0.78601	1.0	4107	2	-0.016898	0.60992	0.83027	1.0	5492	3	-0.016898
ZNF880	10	0.56793	0.78609	1.0	4108	3	0.091407	0.62626	0.83784	1.0	5545	3	0.091407
GIGYF2	10	0.5681	0.78619	1.0	4109	1	0.24873	0.10666	0.30781	0.908741	2401	6	0.24873
TMEM171	10	0.56818	0.78623	1.0	4110	3	0.22019	0.095055	0.28325	0.901346	2235	5	0.22019
CHD2	10	0.56862	0.78649	1.0	4111	3	0.049428	0.21349	0.47839	1.0	3398	3	0.049428
RAB11FIP2	10	0.56881	0.78659	1.0	4112	2	0.10634	0.29192	0.57825	1.0	4011	4	0.10634
PUS3	10	0.56887	0.78664	1.0	4113	1	0.37885	0.043267	0.16325	0.758192	1534	6	0.37885
NEK1	10	0.56897	0.78668	1.0	4114	3	0.15632	0.5333	0.78257	1.0	5194	4	0.15632
ADAM10	10	0.569	0.7867	1.0	4115	2	-0.086169	0.40533	0.68348	1.0	4616	3	-0.086169
CEP63	10	0.56907	0.78673	1.0	4116	3	0.073026	0.037694	0.14571	0.747693	1386	4	0.073026
DTD1	10	0.56908	0.78674	1.0	4117	3	0.072505	0.094808	0.28269	0.901148	2232	3	0.072505
TKTL1	10	0.56919	0.78681	1.0	4118	1	0.16189	0.13108	0.35698	0.940153	2703	6	0.16189
FST	10	0.56953	0.78701	1.0	4119	2	0.24481	0.11118	0.31712	0.913044	2471	6	0.24481
MAPK8IP1	10	0.56966	0.78707	1.0	4120	2	0.025633	0.73015	0.88748	1.0	5904	1	0.025633
POU3F3	10	0.56988	0.78723	1.0	4121	2	0.1991	0.040093	0.15331	0.749007	1454	5	0.1991
WDR54	10	0.56993	0.78726	1.0	4122	3	-0.057499	0.68798	0.86684	1.0	5755	1	-0.057499
ZNF696	10	0.57003	0.78731	1.0	4123	1	0.44914	0.011755	0.057524	0.594023	690	7	0.44914
MAP4	10	0.57029	0.78745	1.0	4124	2	0.21953	0.27939	0.56284	1.0	3908	5	0.21953
INF2	10	0.57051	0.78757	1.0	4125	3	0.10403	0.26882	0.54961	1.0	3821	4	0.10403
ZNF254	10	0.57062	0.78763	1.0	4126	3	0.032406	0.15905	0.40274	0.960245	2986	4	0.032406
PDZD2	10	0.57078	0.78774	1.0	4127	3	0.23732	0.12156	0.3382	0.933406	2581	6	0.23732
E2F2	10	0.57087	0.78779	1.0	4128	3	0.23992	0.072535	0.2336	0.858504	1940	6	0.23992
HDAC2	10	0.57166	0.78822	1.0	4129	3	0.021637	0.26706	0.54739	1.0	3806	3	0.021637
TMEM165	10	0.57169	0.78823	1.0	4130	2	0.21234	0.0028009	0.016741	0.419875	282	5	0.21234
ZNF529	10	0.57193	0.78835	1.0	4131	3	0.21981	0.02864	0.11656	0.712562	1163	5	0.21981
ZNF234	10	0.57207	0.78843	1.0	4132	3	-0.0038568	0.16734	0.41481	0.968195	3052	4	-0.0038568
HNRNPF	10	0.57216	0.7885	1.0	4133	3	-0.022075	0.82237	0.93103	1.0	6258	1	-0.022075
DBP	10	0.57243	0.78868	1.0	4134	2	0.13711	0.28735	0.5728	1.0	3966	4	0.13711
HIST1H2BA	10	0.57314	0.78912	1.0	4135	3	-0.20498	0.62738	0.83836	1.0	5550	1	-0.20498
C8orf47	10	0.57369	0.78943	1.0	4136	3	0.12386	0.44635	0.71593	1.0	4811	4	0.12386
SDR9C7	10	0.5739	0.78955	1.0	4137	3	0.058898	0.46592	0.73121	1.0	4896	4	0.058898
FAM118B	10	0.5743	0.78977	1.0	4138	3	0.30479	0.0070372	0.037547	0.532858	498	7	0.30479
MAB21L2	10	0.5743	0.78978	1.0	4139	3	0.39682	0.036057	0.14039	0.740128	1351	7	0.39682
OSR2	10	0.57436	0.7898	1.0	4140	2	0.12743	0.23245	0.5031	1.0	3550	5	0.12743
EAF2	10	0.57473	0.79001	1.0	4141	3	-0.045947	0.15802	0.40114	0.960015	2976	4	-0.045947
NXNL1	10	0.5748	0.79006	1.0	4142	3	0.061531	0.26006	0.53865	1.0	3767	5	0.061531
ZNF222	10	0.57492	0.79014	1.0	4143	3	0.34491	0.083615	0.25846	0.876936	2101	6	0.34491
THEG	10	0.57499	0.79019	1.0	4144	1	0.29567	0.038246	0.14748	0.747693	1401	6	0.29567
AIFM3	10	0.57515	0.7903	1.0	4145	2	-0.07478	0.73691	0.89094	1.0	5932	2	-0.07478
MYCT1	10	0.57563	0.79061	1.0	4146	3	0.34008	0.019495	0.085439	0.654597	927	6	0.34008
VGLL1	10	0.57564	0.79062	1.0	4147	3	0.034585	0.28965	0.57564	1.0	3989	5	0.034585
ITPR3	10	0.57595	0.79078	1.0	4148	3	0.061637	0.19639	0.45515	0.99281	3267	4	0.061637
CCDC116	10	0.57608	0.79086	1.0	4149	2	0.013089	0.057183	0.19783	0.810329	1740	3	0.013089
TRA2A	10	0.57671	0.79124	1.0	4150	3	0.10113	0.42759	0.70122	1.0	4730	4	0.10113
ZC3H7B	10	0.57679	0.79131	1.0	4151	2	0.089518	0.36656	0.65269	1.0	4423	4	0.089518
KIAA1257	10	0.57689	0.79136	1.0	4152	1	0.19486	0.24647	0.52119	1.0	3657	5	0.19486
CTSA	10	0.57706	0.79147	1.0	4153	3	-0.011394	0.28204	0.56614	1.0	3933	3	-0.011394
FAM91A1	10	0.57728	0.7916	1.0	4154	2	0.13418	0.145	0.38217	0.945457	2876	5	0.13418
DDX50	10	0.57732	0.79162	1.0	4155	2	0.26568	0.13063	0.35607	0.940153	2693	6	0.26568
ARID4B	10	0.57739	0.79166	1.0	4156	2	0.028878	0.036692	0.14246	0.741841	1366	3	0.028878
PRKAG3	10	0.57786	0.79194	1.0	4157	2	0.057097	0.3761	0.66039	1.0	4475	3	0.057097
CXADR	10	0.57797	0.79201	1.0	4158	3	0.12096	0.23901	0.51169	1.0	3594	4	0.12096
TLE2	10	0.57809	0.79208	1.0	4159	3	0.10358	0.074213	0.23734	0.860728	1965	5	0.10358
GLIS2	10	0.57816	0.79212	1.0	4160	3	0.20265	0.099762	0.2933	0.904363	2306	5	0.20265
ZNF583	10	0.57859	0.79236	1.0	4161	1	0.15969	0.13046	0.35574	0.940153	2690	5	0.15969
PTPRR	10	0.57861	0.79237	1.0	4162	2	0.056675	0.78002	0.91279	1.0	6094	2	0.056675
SH3BGRL3	10	0.57923	0.79272	1.0	4163	3	0.19889	0.011512	0.056572	0.591062	681	5	0.19889
PIP5K1C	10	0.57931	0.79276	1.0	4164	3	0.074969	0.18177	0.43491	0.980944	3159	4	0.074969
CCDC88C	10	0.57953	0.79288	1.0	4165	1	0.074056	0.30914	0.59893	1.0	4135	5	0.074056
NFIA	10	0.57976	0.79302	1.0	4166	3	0.032935	0.5305	0.78048	1.0	5178	3	0.032935
ZNF491	9	0.5802	0.78061	1.0	4167	1	0.13962	0.15273	0.37664	0.944021	2935	5	0.13962
OVOL3	10	0.58028	0.79331	1.0	4168	2	0.20758	0.29182	0.57815	1.0	4008	5	0.20758
EEF2K	10	0.58056	0.79348	1.0	4169	3	0.17447	0.15001	0.38954	0.951132	2915	5	0.17447
TNK1	10	0.5806	0.7935	1.0	4170	3	0.44466	0.004686	0.026324	0.473838	395	6	0.44466
SYCE1L	10	0.58078	0.7936	1.0	4171	2	0.070298	0.79666	0.92161	1.0	6184	3	0.070298
MED12L	10	0.58082	0.79362	1.0	4172	3	-0.1473	0.90155	0.95665	1.0	6483	2	-0.1473
FAM209A	10	0.58097	0.79372	1.0	4173	2	0.16874	0.28074	0.56455	1.0	3923	5	0.16874
U2AF1L4	10	0.58103	0.79376	1.0	4174	3	0.010961	0.49905	0.75685	1.0	5045	4	0.010961
TCEA2	10	0.58117	0.79383	1.0	4175	3	0.037567	0.33958	0.63066	1.0	4310	4	0.037567
PPP2R5D	10	0.58153	0.79406	1.0	4176	2	0.39328	0.022727	0.096781	0.67486	1021	6	0.39328
PQBP1	10	0.58188	0.79427	1.0	4177	2	0.15019	0.1075	0.30958	0.908741	2417	5	0.15019
RUNX1T1	10	0.58227	0.79451	1.0	4178	2	0.20429	0.22984	0.49962	1.0	3530	5	0.20429
GZMB	10	0.58269	0.79473	1.0	4179	3	-0.047922	0.78515	0.91547	1.0	6123	3	-0.047922
MYOF	10	0.58272	0.79474	1.0	4180	2	-0.017724	0.49601	0.75452	1.0	5029	4	-0.017724
MIXL1	10	0.5828	0.79479	1.0	4181	2	0.052392	0.081469	0.25381	0.874093	2070	4	0.052392
CCNA1	10	0.58284	0.79482	1.0	4182	2	0.39176	0.0079817	0.042001	0.54707	547	7	0.39176
DUSP23	10	0.58309	0.79497	1.0	4183	1	0.19863	0.0029256	0.017398	0.427052	290	5	0.19863
WDR36	10	0.58311	0.79498	1.0	4184	3	0.094835	0.22188	0.48953	1.0	3476	5	0.094835
C9orf116	10	0.58324	0.79504	1.0	4185	3	0.16321	0.58517	0.81876	1.0	5418	3	0.16321
ZNF527	10	0.58328	0.79507	1.0	4186	2	0.0013538	0.25888	0.53716	1.0	3756	3	0.0013538
PKNOX1	10	0.58349	0.79518	1.0	4187	3	0.019411	0.20117	0.46165	0.993192	3311	3	0.019411
ALKBH3	10	0.58359	0.79523	1.0	4188	3	0.17898	0.30983	0.59968	1.0	4137	5	0.17898
ITCH	10	0.58368	0.79529	1.0	4189	3	0.042303	0.45211	0.7205	1.0	4842	3	0.042303
NR1H4	10	0.58381	0.79537	1.0	4190	2	0.27366	0.050562	0.18176	0.789444	1640	6	0.27366
MUL1	10	0.58387	0.7954	1.0	4191	3	0.040727	0.54278	0.78944	1.0	5239	4	0.040727
ZFP1	10	0.58394	0.79545	1.0	4192	3	0.18542	0.25194	0.52817	1.0	3712	5	0.18542
SENP3	10	0.58409	0.79552	1.0	4193	2	0.14969	0.0060711	0.032952	0.517551	454	4	0.14969
ELMSAN1	10	0.58421	0.79559	1.0	4194	2	0.23925	0.34463	0.63474	1.0	4337	4	0.23925
AXIN2	10	0.58455	0.79578	1.0	4195	3	0.24815	0.090797	0.27406	0.889807	2190	6	0.24815
EPS15L1	10	0.58466	0.79585	1.0	4196	3	0.28324	0.019466	0.085333	0.654597	924	6	0.28324
CCDC3	10	0.58474	0.79589	1.0	4197	3	-0.10619	0.58835	0.82016	1.0	5431	1	-0.10619
ESR1	10	0.58489	0.79597	1.0	4198	3	0.12811	0.088341	0.26875	0.88568	2161	5	0.12811
SRMS	10	0.58493	0.79599	1.0	4199	3	0.16574	0.083425	0.25804	0.876936	2096	5	0.16574
RALGAPA2	10	0.58526	0.79618	1.0	4200	2	0.18452	0.24719	0.52212	1.0	3666	5	0.18452
BRD7	10	0.58527	0.79619	1.0	4201	3	0.13171	0.1959	0.45446	0.99281	3261	4	0.13171
WRNIP1	10	0.58542	0.79627	1.0	4202	3	0.034275	0.094182	0.28134	0.89953	2225	3	0.034275
RHOU	10	0.58582	0.79651	1.0	4203	1	0.4262	5.0311e-06	4.9401e-05	0.070297	6	6	0.4262
EYA3	9	0.58596	0.78465	1.0	4204	3	0.23801	0.11719	0.3163	0.913044	2538	5	0.23801
FNIP2	10	0.58614	0.79668	1.0	4205	3	-0.060673	0.62564	0.83756	1.0	5542	3	-0.060673
TMEM126A	10	0.58622	0.79672	1.0	4206	3	0.36177	0.0021013	0.013133	0.38772	242	5	0.36177
MAF1	10	0.58631	0.79677	1.0	4207	2	0.10096	0.25196	0.52818	1.0	3713	3	0.10096
CCDC102B	10	0.58641	0.79682	1.0	4208	3	0.098393	0.29454	0.58142	1.0	4032	4	0.098393
ERCC1	10	0.58662	0.79693	1.0	4209	2	0.40761	0.073629	0.23606	0.860728	1955	5	0.40761
EXO1	10	0.58667	0.79697	1.0	4210	3	0.061052	0.17332	0.42312	0.972393	3101	3	0.061052
FAM132A	10	0.58671	0.79698	1.0	4211	2	0.2225	0.11732	0.3295	0.92408	2540	5	0.2225
KLHL42	10	0.58706	0.79717	1.0	4212	3	0.14143	0.10114	0.29621	0.906449	2326	5	0.14143
CCDC132	10	0.58724	0.79727	1.0	4213	2	0.064351	0.51643	0.77003	1.0	5118	3	0.064351
CLIC2	10	0.58775	0.79757	1.0	4214	2	0.44319	0.027033	0.11137	0.706609	1123	6	0.44319
ARL3	10	0.58803	0.79771	1.0	4215	3	0.18793	0.20352	0.46479	0.994286	3331	5	0.18793
FAM207A	10	0.58806	0.79773	1.0	4216	3	-0.011138	0.13644	0.36755	0.943724	2774	2	-0.011138
TMEM53	10	0.58811	0.79775	1.0	4217	3	0.14238	0.26606	0.54616	1.0	3798	4	0.14238
MSC	10	0.58832	0.79787	1.0	4218	3	0.12999	0.26583	0.5459	1.0	3797	5	0.12999
TRIM21	10	0.58835	0.7979	1.0	4219	2	0.275	0.019142	0.084181	0.654597	914	7	0.275
MLLT6	10	0.58854	0.79801	1.0	4220	3	0.28816	0.0519	0.18485	0.790844	1661	6	0.28816
NR4A1	10	0.58891	0.79823	1.0	4221	2	0.38064	0.016833	0.076087	0.652139	828	6	0.38064
EVX2	10	0.58897	0.79826	1.0	4222	3	0.43477	0.0087764	0.04562	0.549162	592	7	0.43477
RBM34	10	0.58898	0.79827	1.0	4223	2	0.0039449	0.17862	0.43059	0.980944	3128	4	0.0039449
SNTG1	10	0.58909	0.79832	1.0	4224	2	0.11233	0.0015721	0.010304	0.356844	206	5	0.11233
MYOCD	10	0.58912	0.79833	1.0	4225	3	0.024726	0.016547	0.075062	0.651298	821	4	0.024726
TNFAIP1	10	0.5892	0.79836	1.0	4226	3	0.14367	0.23861	0.51115	1.0	3593	5	0.14367
GTF2A1L	10	0.58943	0.79849	1.0	4227	3	0.13108	0.35559	0.64363	1.0	4374	4	0.13108
ING4	10	0.58954	0.79855	1.0	4228	3	0.40816	0.0098849	0.050338	0.567597	632	7	0.40816
ZFP14	10	0.58977	0.79872	1.0	4229	3	-0.05375	0.020106	0.087562	0.655105	953	4	-0.05375
PLK1S1	10	0.58989	0.79879	1.0	4230	2	0.38495	0.0098811	0.050318	0.567597	631	5	0.38495
MDM1	10	0.58998	0.79885	1.0	4231	2	0.088566	0.43791	0.70928	1.0	4780	4	0.088566
C5orf42	10	0.59037	0.79905	1.0	4232	3	0.23146	0.099034	0.29182	0.904323	2294	6	0.23146
NOTCH3	10	0.59048	0.79913	1.0	4233	3	-0.032541	0.40769	0.68538	1.0	4628	4	-0.032541
PARD6A	10	0.59081	0.79934	1.0	4234	2	0.32393	0.01823	0.080952	0.652139	878	6	0.32393
ETS1	10	0.59097	0.79944	1.0	4235	3	0.14921	0.19568	0.45416	0.99281	3258	5	0.14921
PNPLA7	10	0.59105	0.79948	1.0	4236	3	0.20798	0.082631	0.2563	0.875758	2085	5	0.20798
ARAP1	10	0.59127	0.79961	1.0	4237	3	0.17886	0.22936	0.49903	1.0	3525	5	0.17886
C10orf35	10	0.59146	0.79974	1.0	4238	3	-0.10148	0.2374	0.50957	1.0	3582	1	-0.10148
ICK	10	0.59148	0.79976	1.0	4239	1	0.29959	0.007768	0.041056	0.544232	538	5	0.29959
TSGA10	10	0.59161	0.79984	1.0	4240	3	0.21033	0.28542	0.57033	1.0	3957	5	0.21033
LIN9	10	0.59176	0.79992	1.0	4241	3	-0.026262	0.40886	0.68632	1.0	4632	3	-0.026262
ZNF462	10	0.59176	0.79992	1.0	4242	2	0.03032	0.61419	0.83223	1.0	5508	3	0.03032
ZNF562	10	0.59236	0.80028	1.0	4243	3	0.18331	0.13094	0.35669	0.940153	2699	6	0.18331
ZNF780A	10	0.5924	0.80029	1.0	4244	3	0.28346	0.032342	0.12854	0.721252	1268	7	0.28346
C10orf111	10	0.5925	0.80036	1.0	4245	3	0.012324	0.32213	0.6143	1.0	4222	4	0.012324
ZNF749	10	0.59251	0.80037	1.0	4246	3	0.23545	0.011103	0.055027	0.585231	670	5	0.23545
ZZZ3	10	0.59301	0.80066	1.0	4247	3	0.0080868	0.48228	0.74401	1.0	4967	3	0.0080868
RPS6KA1	10	0.59319	0.80077	1.0	4248	2	0.10763	0.097748	0.28895	0.903995	2274	4	0.10763
UTY	10	0.59333	0.80084	1.0	4249	2	0.70345	7.7754e-05	0.00065195	0.139887	32	7	0.70345
C14orf159	10	0.59356	0.80098	1.0	4250	3	-0.13875	0.028027	0.11459	0.709294	1151	2	-0.13875
SAPCD2	10	0.59375	0.80111	1.0	4251	3	-0.059752	0.11147	0.31773	0.913755	2475	3	-0.059752
WNT10B	10	0.59376	0.80111	1.0	4252	3	0.22562	0.13662	0.36786	0.943724	2776	5	0.22562
HORMAD1	10	0.59386	0.80117	1.0	4253	3	0.20862	0.14233	0.37834	0.944021	2849	5	0.20862
STK17B	10	0.59404	0.80128	1.0	4254	1	0.40821	0.0086475	0.045035	0.547447	585	7	0.40821
RASSF4	10	0.59416	0.80134	1.0	4255	3	0.14132	0.18038	0.43295	0.980944	3144	5	0.14132
ADI1	10	0.59461	0.80159	1.0	4256	3	0.17236	0.13303	0.3608	0.940563	2728	5	0.17236
FAM166A	10	0.59488	0.80177	1.0	4257	3	0.044141	0.20112	0.46159	0.993192	3310	5	0.044141
ABHD14B	10	0.59493	0.80178	1.0	4258	2	0.16376	0.2786	0.56183	1.0	3900	5	0.16376
ZNF300	10	0.59532	0.80202	1.0	4259	3	-0.040869	0.50152	0.75868	1.0	5057	3	-0.040869
MLL3	10	0.59548	0.80213	1.0	4260	3	-0.074079	0.19859	0.45816	0.993192	3285	4	-0.074079
RNF187	10	0.5958	0.80233	1.0	4261	2	0.57566	0.0016013	0.010458	0.35698	210	6	0.57566
AR	9	0.59585	0.79155	1.0	4262	3	0.54799	0.0017931	0.010486	0.35698	225	6	0.54799
APPL2	10	0.59588	0.80238	1.0	4263	3	0.18744	0.051088	0.18292	0.790219	1650	5	0.18744
AHR	10	0.59604	0.80247	1.0	4264	3	0.13207	0.011657	0.057116	0.592392	687	5	0.13207
POU2F2	10	0.59634	0.80264	1.0	4265	1	0.20552	0.076729	0.24296	0.864282	2002	5	0.20552
ZNF219	10	0.59641	0.80269	1.0	4266	3	0.18481	0.25103	0.52701	1.0	3704	5	0.18481
FAM114A1	10	0.59644	0.80271	1.0	4267	3	0.15183	0.15248	0.39306	0.953833	2934	5	0.15183
DLX6	10	0.59678	0.8029	1.0	4268	3	-0.09297	0.71884	0.88182	1.0	5872	3	-0.09297
GATAD2B	10	0.59712	0.80309	1.0	4269	3	0.11756	0.3373	0.62882	1.0	4295	4	0.11756
AFF1	10	0.59828	0.80377	1.0	4270	3	0.16588	0.23288	0.50369	1.0	3551	5	0.16588
ZNF627	10	0.59834	0.80381	1.0	4271	2	0.079498	0.012853	0.061573	0.605102	725	3	0.079498
PKP1	10	0.59839	0.80385	1.0	4272	3	0.26828	0.0091674	0.04746	0.555392	610	6	0.26828
RYBP	10	0.59842	0.80388	1.0	4273	3	0.15551	0.19258	0.44986	0.989884	3237	4	0.15551
SPHK1	10	0.59858	0.80396	1.0	4274	1	0.337	0.023247	0.098551	0.678136	1035	7	0.337
PSIP1	10	0.599	0.80416	1.0	4275	2	0.22514	0.13592	0.36658	0.943724	2764	6	0.22514
ZNF107	10	0.59915	0.80426	1.0	4276	2	0.13871	0.20896	0.47208	0.998751	3366	5	0.13871
DNPH1	10	0.59929	0.80433	1.0	4277	3	0.15476	0.56218	0.80393	1.0	5331	4	0.15476
ZIC1	10	0.59932	0.80435	1.0	4278	3	0.30555	0.026773	0.11048	0.705782	1111	5	0.30555
PIDD	10	0.59941	0.8044	1.0	4279	2	-0.020395	0.16936	0.41758	0.968195	3070	4	-0.020395
ZBTB7B	10	0.59975	0.80457	1.0	4280	2	0.24641	0.1711	0.41996	0.968195	3089	5	0.24641
CCDC90B	10	0.59992	0.80468	1.0	4281	3	0.15701	0.29682	0.5843	1.0	4051	4	0.15701
RB1	10	0.60048	0.80498	1.0	4282	3	0.085708	0.25815	0.53614	1.0	3750	4	0.085708
SPAG7	10	0.60048	0.80498	1.0	4283	2	0.1588	0.26078	0.53958	1.0	3774	5	0.1588
RABGAP1	10	0.6005	0.80499	1.0	4284	1	0.25535	0.010416	0.052452	0.578763	645	5	0.25535
NFKBIA	10	0.60063	0.80507	1.0	4285	3	0.11053	0.00035375	0.0026252	0.215489	87	5	0.11053
CBY1	10	0.60217	0.80603	1.0	4286	3	0.33477	0.029097	0.11813	0.713094	1179	7	0.33477
SUN3	10	0.60223	0.80607	1.0	4287	3	0.11265	0.65964	0.85337	1.0	5657	3	0.11265
CBFA2T2	10	0.60256	0.80625	1.0	4288	3	0.19613	0.17151	0.4206	0.968647	3093	5	0.19613
FIGLA	10	0.60258	0.80627	1.0	4289	3	0.049877	0.55556	0.79891	1.0	5305	4	0.049877
C1orf105	10	0.60275	0.8064	1.0	4290	3	0.097554	0.6756	0.86089	1.0	5706	3	0.097554
ACTL6B	10	0.60283	0.80644	1.0	4291	3	-0.031018	0.33278	0.62509	1.0	4268	3	-0.031018
TMEM158	10	0.6029	0.80648	1.0	4292	3	-0.017689	0.85091	0.93939	1.0	6330	1	-0.017689
C2CD2	10	0.60295	0.80651	1.0	4293	2	0.083578	0.43392	0.70614	1.0	4760	4	0.083578
XPO4	10	0.60305	0.80657	1.0	4294	3	-0.0040478	0.13296	0.36069	0.940563	2726	3	-0.0040478
SORBS3	10	0.60342	0.80682	1.0	4295	3	-0.058876	0.23996	0.5129	1.0	3603	4	-0.058876
HIC1	10	0.60383	0.8071	1.0	4296	3	0.0015867	0.27502	0.55732	1.0	3871	4	0.0015867
KLHL13	10	0.6039	0.80714	1.0	4297	2	0.2256	0.0064587	0.034737	0.523549	473	8	0.2256
SCRN1	10	0.6039	0.80714	1.0	4298	3	0.14027	0.0021184	0.013233	0.389064	243	4	0.14027
GORASP2	10	0.60425	0.80735	1.0	4299	2	-0.011873	0.4529	0.72109	1.0	4848	4	-0.011873
TBX4	10	0.60431	0.8074	1.0	4300	2	0.16557	0.08254	0.25612	0.875758	2083	5	0.16557
WDR17	10	0.60438	0.80744	1.0	4301	3	0.26471	0.084162	0.2597	0.87728	2109	5	0.26471
C5orf63	10	0.60442	0.80745	1.0	4302	3	0.00015516	0.67724	0.86165	1.0	5712	3	0.00015516
EPHA3	10	0.60449	0.8075	1.0	4303	3	0.18199	0.13266	0.36012	0.940563	2724	5	0.18199
WDR96	10	0.60457	0.80753	1.0	4304	3	-0.02705	0.52687	0.7778	1.0	5167	3	-0.02705
KLF9	10	0.60467	0.80758	1.0	4305	3	-0.033265	0.075489	0.24019	0.862913	1984	4	-0.033265
CCDC149	10	0.60468	0.80758	1.0	4306	3	0.22118	0.16778	0.4154	0.968195	3055	5	0.22118
PHF15	10	0.60473	0.80762	1.0	4307	1	0.21381	0.053327	0.18853	0.797638	1683	5	0.21381
FOSL2	10	0.60484	0.80768	1.0	4308	2	0.17848	0.14572	0.38329	0.946025	2882	5	0.17848
CRYGD	10	0.60501	0.80778	1.0	4309	3	0.0029603	0.24771	0.52275	1.0	3671	3	0.0029603
CITED4	10	0.60518	0.80791	1.0	4310	2	0.076915	0.12134	0.33774	0.932844	2579	3	0.076915
C17orf66	10	0.60535	0.80803	1.0	4311	3	-0.11994	0.9918	0.9919	1.0	6889	1	-0.11994
LHX9	10	0.60564	0.80819	1.0	4312	3	0.20617	0.14698	0.38515	0.947308	2892	5	0.20617
CAB39	10	0.60574	0.80825	1.0	4313	2	0.15247	0.060595	0.206	0.823922	1782	5	0.15247
DNTT	10	0.60597	0.80838	1.0	4314	3	0.2223	0.13816	0.37083	0.944021	2791	5	0.2223
SET	10	0.60603	0.80841	1.0	4315	3	-0.0050483	0.71647	0.88057	1.0	5866	3	-0.0050483
ZNF419	10	0.6062	0.8085	1.0	4316	3	-0.12194	0.019671	0.086068	0.654597	935	4	-0.12194
RNF180	10	0.60651	0.80869	1.0	4317	1	0.47761	0.098222	0.29001	0.904323	2282	6	0.47761
RABGAP1L	10	0.60686	0.8089	1.0	4318	3	-0.030804	0.75075	0.89784	1.0	5982	2	-0.030804
WDR52	10	0.60693	0.80894	1.0	4319	2	0.40079	0.0058899	0.03211	0.511097	448	8	0.40079
DLC1	10	0.60714	0.80907	1.0	4320	2	0.14716	0.16851	0.41642	0.968195	3062	5	0.14716
FAM118A	10	0.60739	0.80923	1.0	4321	2	0.22232	0.081289	0.25341	0.874093	2064	6	0.22232
ETV1	10	0.60739	0.80923	1.0	4322	2	0.29906	0.0056094	0.030757	0.504232	434	8	0.29906
TCEAL8	10	0.60745	0.80926	1.0	4323	3	0.20953	0.13861	0.37173	0.944021	2800	6	0.20953
PRKAB2	10	0.60748	0.80928	1.0	4324	2	-0.030444	0.34129	0.63201	1.0	4323	4	-0.030444
ADRB3	10	0.60751	0.80931	1.0	4325	2	0.3034	0.027345	0.11242	0.706916	1133	7	0.3034
C5orf51	10	0.60786	0.80951	1.0	4326	3	0.40084	0.023896	0.10069	0.682362	1050	6	0.40084
KLF13	10	0.60798	0.80959	1.0	4327	2	0.077983	0.058068	0.19998	0.813474	1752	4	0.077983
TMEM119	10	0.60812	0.80967	1.0	4328	3	0.15498	0.1331	0.36095	0.940563	2730	6	0.15498
5-Sep	10	0.60816	0.80969	1.0	4329	2	0.14826	0.44479	0.7147	1.0	4808	4	0.14826
HMX3	10	0.60839	0.80984	1.0	4330	3	-0.036343	0.26823	0.54886	1.0	3817	4	-0.036343
ZDHHC15	10	0.60849	0.80989	1.0	4331	3	0.1433	0.24671	0.52146	1.0	3660	4	0.1433
ISL2	10	0.60851	0.80991	1.0	4332	1	0.17817	0.075144	0.23941	0.862341	1979	5	0.17817
